date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 04:36:59,65.5,65.5,65.5,65.5,0.0
2020-04-03 04:35:00,65.5,65.55,65.4,65.55,113854.0
2020-04-03 04:34:00,65.5,65.5,65.4,65.45,39395.0
2020-04-03 04:33:00,65.55,65.6,65.4,65.5,155228.0
2020-04-03 04:32:00,65.65,65.65,65.5,65.55,130619.0
2020-04-03 04:31:00,65.7,65.7,65.6,65.65,101432.0
2020-04-03 04:30:00,65.65,65.75,65.6,65.7,65027.0
2020-04-03 04:29:00,65.7,65.7,65.65,65.7,40305.0
2020-04-03 04:28:00,65.7,65.7,65.6,65.65,28096.0
2020-04-03 04:27:00,65.65,65.7,65.6,65.7,75639.0
2020-04-03 04:26:00,65.75,65.8,65.6,65.65,114222.0
2020-04-03 04:25:00,65.9,65.9,65.65,65.8,227171.0
2020-04-03 04:24:00,65.9,65.95,65.85,65.85,31424.0
2020-04-03 04:23:00,65.9,65.95,65.85,65.9,41784.0
2020-04-03 04:22:00,65.95,65.95,65.85,65.9,71776.0
2020-04-03 04:21:00,66.05,66.05,65.9,65.95,43609.0
2020-04-03 04:20:00,66.05,66.05,66.0,66.0,63651.0
2020-04-03 04:19:00,66.05,66.1,66.0,66.0,35207.0
2020-04-03 04:18:00,66.15,66.15,66.05,66.1,28394.0
2020-04-03 04:17:00,66.1,66.2,66.05,66.15,58348.0
2020-04-03 04:16:00,66.1,66.1,66.05,66.1,33625.0
2020-04-03 04:15:00,66.15,66.15,66.05,66.05,70758.0
2020-04-03 04:14:00,66.25,66.25,66.05,66.1,58624.0
2020-04-03 04:13:00,66.2,66.35,66.2,66.25,109310.0
2020-04-03 04:12:00,66.1,66.3,66.05,66.2,154467.0
2020-04-03 04:11:00,66.05,66.1,66.05,66.1,36341.0
2020-04-03 04:10:00,66.05,66.1,66.0,66.1,55306.0
2020-04-03 04:09:00,66.1,66.2,66.05,66.1,85089.0
2020-04-03 04:08:00,66.05,66.15,66.0,66.15,106883.0
2020-04-03 04:07:00,66.05,66.1,65.95,66.05,80563.0
2020-04-03 04:06:00,66.0,66.1,65.95,66.0,122956.0
2020-04-03 04:05:00,65.8,66.0,65.75,66.0,105324.0
2020-04-03 04:04:00,65.75,65.85,65.75,65.8,26513.0
2020-04-03 04:03:00,65.8,65.85,65.75,65.75,18430.0
2020-04-03 04:02:00,65.75,65.85,65.75,65.8,20755.0
2020-04-03 04:01:00,65.9,65.9,65.75,65.8,65727.0
2020-04-03 04:00:00,65.8,65.9,65.8,65.9,10883.0
2020-04-03 03:59:00,65.85,65.9,65.8,65.8,14951.0
2020-04-03 03:58:00,65.85,65.9,65.8,65.9,18949.0
2020-04-03 03:57:00,65.85,65.85,65.8,65.85,24106.0
2020-04-03 03:56:00,65.8,65.85,65.75,65.85,30486.0
2020-04-03 03:55:00,65.85,65.85,65.75,65.8,49931.0
2020-04-03 03:54:00,65.85,65.9,65.8,65.85,10848.0
2020-04-03 03:53:00,65.8,65.9,65.8,65.8,48124.0
2020-04-03 03:52:00,65.9,65.9,65.8,65.85,35464.0
2020-04-03 03:51:00,65.95,65.95,65.85,65.9,17027.0
2020-04-03 03:50:00,65.9,65.95,65.85,65.9,17748.0
2020-04-03 03:49:00,65.9,65.9,65.85,65.9,10000.0
2020-04-03 03:48:00,65.9,65.9,65.85,65.9,15086.0
2020-04-03 03:47:00,65.95,65.95,65.8,65.9,30896.0
2020-04-03 03:46:00,65.85,65.95,65.85,65.95,21196.0
2020-04-03 03:45:00,65.95,65.95,65.85,65.9,35054.0
2020-04-03 03:44:00,66.0,66.0,65.85,65.85,29087.0
2020-04-03 03:43:00,66.05,66.05,65.9,66.0,17815.0
2020-04-03 03:42:00,65.95,66.05,65.9,66.0,36297.0
2020-04-03 03:41:00,65.9,66.0,65.85,65.95,32828.0
2020-04-03 03:40:00,65.95,65.95,65.9,65.95,11877.0
2020-04-03 03:39:00,65.8,65.95,65.8,65.95,42569.0
2020-04-03 03:38:00,65.85,65.9,65.75,65.8,56522.0
2020-04-03 03:37:00,66.05,66.05,65.85,65.9,46171.0
2020-04-03 03:36:00,66.0,66.1,66.0,66.05,38396.0
2020-04-03 03:35:00,66.0,66.05,65.95,66.05,108619.0
2020-04-03 03:34:00,65.95,66.0,65.9,65.95,20991.0
2020-04-03 03:33:00,65.9,66.0,65.85,65.95,36634.0
2020-04-03 03:32:00,65.9,65.9,65.85,65.9,8975.0
2020-04-03 03:31:00,65.85,65.9,65.75,65.85,18887.0
2020-04-03 03:30:00,65.85,65.85,65.85,65.85,42243.0
2020-04-03 03:29:00,65.95,65.95,65.85,65.9,22788.0
2020-04-03 03:28:00,65.95,66.0,65.9,65.95,29825.0
2020-04-03 03:27:00,65.9,65.95,65.85,65.85,38740.0
2020-04-03 03:26:00,65.8,65.95,65.8,65.9,56359.0
2020-04-03 03:25:00,65.75,65.9,65.75,65.9,54060.0
2020-04-03 03:24:00,65.85,65.85,65.75,65.8,9651.0
2020-04-03 03:23:00,65.75,65.85,65.75,65.85,33614.0
2020-04-03 03:22:00,65.7,65.8,65.7,65.75,32198.0
2020-04-03 03:21:00,65.75,65.8,65.6,65.75,103877.0
2020-04-03 03:20:00,65.85,65.85,65.75,65.8,11791.0
2020-04-03 03:19:00,65.9,65.9,65.8,65.8,32472.0
2020-04-03 03:18:00,65.8,65.9,65.8,65.9,44257.0
2020-04-03 03:17:00,65.9,65.9,65.75,65.85,36108.0
2020-04-03 03:16:00,65.85,65.9,65.8,65.9,17328.0
2020-04-03 03:15:00,65.9,65.9,65.8,65.8,45888.0
2020-04-03 03:14:00,65.85,65.95,65.85,65.9,10644.0
2020-04-03 03:13:00,65.8,65.95,65.8,65.95,39861.0
2020-04-03 03:12:00,65.85,65.95,65.75,65.85,57251.0
2020-04-03 03:11:00,65.85,65.85,65.75,65.85,39205.0
2020-04-03 03:10:00,65.9,65.95,65.8,65.9,68798.0
2020-04-03 03:09:00,65.9,65.95,65.85,65.9,31854.0
2020-04-03 03:08:00,65.9,65.95,65.85,65.9,24455.0
2020-04-03 03:07:00,66.0,66.0,65.9,65.9,50943.0
2020-04-03 03:06:00,65.9,65.95,65.9,65.95,66950.0
2020-04-03 03:05:00,65.85,65.9,65.75,65.85,29126.0
2020-04-03 03:04:00,65.8,65.85,65.75,65.85,29512.0
2020-04-03 03:03:00,65.75,65.85,65.7,65.8,35485.0
2020-04-03 03:02:00,65.75,65.8,65.7,65.7,46041.0
2020-04-03 03:01:00,65.8,65.8,65.7,65.75,20560.0
2020-04-03 03:00:00,65.85,65.94,65.74,65.8,121506.0
2020-04-03 02:59:00,65.9,65.95,65.85,65.9,66975.0
2020-04-03 02:58:00,66.0,66.0,65.9,65.95,28916.0
2020-04-03 02:57:00,66.0,66.0,65.95,66.0,9516.0
2020-04-03 02:56:00,66.05,66.05,65.95,66.0,69363.0
2020-04-03 02:55:00,66.05,66.05,65.95,66.0,27598.0
2020-04-03 02:54:00,66.15,66.15,65.95,66.0,116285.0
2020-04-03 02:53:00,66.2,66.2,66.1,66.15,40006.0
2020-04-03 02:52:00,66.2,66.2,66.15,66.2,27009.0
2020-04-03 02:51:00,66.1,66.2,66.1,66.2,9856.0
2020-04-03 02:50:00,66.1,66.2,66.1,66.15,34623.0
2020-04-03 02:49:00,66.1,66.15,66.05,66.15,33594.0
2020-04-03 02:48:00,66.15,66.15,66.05,66.1,40709.0
2020-04-03 02:47:00,66.1,66.2,66.1,66.1,29829.0
2020-04-03 02:46:00,66.1,66.15,66.0,66.1,74306.0
2020-04-03 02:45:00,66.05,66.1,66.0,66.1,22882.0
2020-04-03 02:44:00,66.05,66.05,65.95,66.0,40730.0
