date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,105.6,105.6,104.65,104.65,17.0
2020-04-03 05:58:00,106.0,106.0,105.6,106.0,21.0
2020-04-03 05:57:00,105.7,105.7,105.6,105.6,45.0
2020-04-03 05:56:00,105.5,105.7,105.5,105.7,71.0
2020-04-03 05:55:00,105.5,105.5,105.5,105.5,49.0
2020-04-03 05:53:00,105.5,105.5,105.5,105.5,58.0
2020-04-03 05:50:00,104.25,104.25,104.25,104.25,0.0
2020-04-03 05:46:00,105.75,105.75,105.75,105.75,0.0
2020-04-03 05:44:00,104.15,104.15,104.15,104.15,210.0
2020-04-03 05:43:00,104.5,104.5,104.5,104.5,4.0
2020-04-03 05:42:00,104.75,104.75,104.05,104.05,54.0
2020-04-03 05:41:00,104.9,104.9,104.9,104.9,73.0
2020-04-03 05:40:00,104.9,104.9,104.9,104.9,46.0
2020-04-03 05:35:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 05:33:00,104.9,104.9,104.9,104.9,7.0
2020-04-03 05:32:00,104.95,104.95,104.95,104.95,0.0
2020-04-03 05:30:00,104.95,104.95,104.95,104.95,370.0
2020-04-03 05:29:00,104.95,104.95,104.95,104.95,40.0
2020-04-03 05:27:00,104.9,104.9,104.9,104.9,11.0
2020-04-03 05:23:00,103.9,103.9,103.9,103.9,17.0
2020-04-03 05:22:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 05:21:00,104.9,104.9,104.9,104.9,7.0
2020-04-03 05:20:00,104.95,104.95,104.95,104.95,0.0
2020-04-03 05:19:00,104.0,104.0,104.0,104.0,10007.0
2020-04-03 05:18:00,104.0,104.0,104.0,104.0,640.0
2020-04-03 05:17:00,104.25,104.25,104.25,104.25,3.0
2020-04-03 05:15:00,105.0,105.0,105.0,105.0,21.0
2020-04-03 05:13:00,105.0,105.0,105.0,105.0,140.0
2020-04-03 05:03:00,104.95,104.95,104.95,104.95,84.0
2020-04-03 04:59:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 04:58:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 04:57:00,104.0,104.0,104.0,104.0,528.0
2020-04-03 04:56:00,104.0,104.0,104.0,104.0,3320.0
2020-04-03 04:54:00,104.0,104.0,104.0,104.0,237.0
2020-04-03 04:51:00,104.8,104.8,104.8,104.8,0.0
2020-04-03 04:48:00,105.0,105.0,105.0,105.0,59.0
2020-04-03 04:47:00,105.0,105.0,105.0,105.0,8.0
2020-04-03 04:44:00,104.05,105.0,104.05,105.0,127.0
2020-04-03 04:41:00,105.0,105.0,105.0,105.0,152.0
2020-04-03 04:40:00,104.0,105.0,104.0,105.0,539.0
2020-04-03 04:39:00,104.9,104.9,104.9,104.9,45.0
2020-04-03 04:35:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 04:34:00,104.0,104.0,104.0,104.0,4261.0
2020-04-03 04:32:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 04:28:00,104.9,104.9,104.9,104.9,15.0
2020-04-03 04:27:00,104.9,104.9,104.9,104.9,0.0
2020-04-03 04:26:00,104.0,104.0,104.0,104.0,13037.0
2020-04-03 04:25:00,104.0,104.0,104.0,104.0,21250.0
2020-04-03 04:24:00,104.0,104.0,104.0,104.0,4571.0
