date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,110.5,110.5,109.15,109.15,509.0
2020-04-03 05:58:00,109.4,110.5,109.0,110.4,1324.0
2020-04-03 05:57:00,110.0,110.5,109.4,109.4,672.0
2020-04-03 05:56:00,110.3,110.5,109.45,110.0,2955.0
2020-04-03 05:55:00,110.4,110.4,110.0,110.3,913.0
2020-04-03 05:54:00,110.4,110.4,110.3,110.4,1683.0
2020-04-03 05:53:00,110.25,110.4,110.0,110.35,2182.0
2020-04-03 05:52:00,109.6,110.05,109.6,110.05,2390.0
2020-04-03 05:51:00,109.75,109.75,109.4,109.6,2937.0
2020-04-03 05:50:00,109.95,110.0,109.25,109.6,1982.0
2020-04-03 05:49:00,109.7349,111.0791,108.807,109.985,4230.0
2020-04-03 05:48:00,108.45,109.8,108.4,109.75,5480.0
2020-04-03 05:47:00,107.95,108.4,107.95,108.4,1618.0
2020-04-03 05:46:00,107.95,108.0,107.0,108.0,1161.0
2020-04-03 05:45:00,107.8,107.95,107.7,107.95,930.0
2020-04-03 05:44:00,107.35,107.9,107.3,107.85,527.0
2020-04-03 05:43:00,107.0,107.45,107.0,107.35,570.0
2020-04-03 05:42:00,107.9,107.9,106.9,107.0,1205.0
2020-04-03 05:41:00,107.9,107.95,107.8,107.95,514.0
2020-04-03 05:40:00,107.9,108.0,107.8,107.9,273.0
2020-04-03 05:39:00,107.6,107.9,107.25,107.9,668.0
2020-04-03 05:38:00,107.7,107.9,107.55,107.6,848.0
2020-04-03 05:37:00,108.0,108.0,107.9,107.9,755.0
2020-04-03 05:36:00,107.9,108.0,107.9,108.0,459.0
2020-04-03 05:35:00,107.9,108.0,107.9,107.9,453.0
2020-04-03 05:34:00,107.9,108.0,107.9,108.0,429.0
2020-04-03 05:33:00,108.0,108.0,107.65,108.0,1927.0
2020-04-03 05:32:00,107.95,108.0,107.8,108.0,644.0
2020-04-03 05:31:00,107.5,108.0,107.5,107.95,600.0
2020-04-03 05:30:00,107.95,107.95,107.7,107.7,300.0
2020-04-03 05:29:00,107.85,107.95,107.85,107.95,407.0
2020-04-03 05:28:00,107.75,107.95,107.75,107.95,583.0
2020-04-03 05:27:00,107.75,107.8,107.5,107.75,364.0
2020-04-03 05:26:00,107.7,107.8,107.5,107.75,808.0
2020-04-03 05:25:00,107.1,107.7,107.1,107.7,373.0
2020-04-03 05:24:00,107.75,107.75,107.2,107.2,504.0
2020-04-03 05:23:00,107.7,107.75,107.45,107.75,307.0
2020-04-03 05:22:00,107.05,107.7,107.05,107.05,553.0
2020-04-03 05:21:00,106.9,107.05,106.85,107.05,668.0
2020-04-03 05:20:00,107.5,107.6,106.95,106.95,875.0
2020-04-03 05:19:00,107.35,107.55,107.25,107.5,615.0
2020-04-03 05:18:00,107.35,107.5,106.8,107.35,392.0
2020-04-03 05:17:00,107.0,107.5,107.0,107.5,1718.0
2020-04-03 05:16:00,106.8,107.25,106.45,107.2,640.0
2020-04-03 05:15:00,106.0,106.8,106.0,106.8,244.0
2020-04-03 05:14:00,105.8,106.0,105.8,106.0,1819.0
2020-04-03 05:13:00,105.95,105.95,105.85,105.85,242.0
2020-04-03 05:12:00,106.6,106.95,106.0,106.0,333.0
2020-04-03 05:11:00,105.75,106.95,105.0,105.0,1613.0
2020-04-03 05:10:00,105.6,105.6,105.0,105.2,546.0
2020-04-03 05:09:00,105.15,105.6,105.15,105.2,199.0
2020-04-03 05:08:00,105.15,105.15,105.15,105.15,68.0
2020-04-03 05:07:00,105.15,105.95,105.15,105.15,88.0
2020-04-03 05:06:00,106.5,106.5,105.15,105.2,156.0
2020-04-03 05:05:00,106.0,106.05,105.95,105.95,234.0
2020-04-03 05:04:00,106.4,106.65,106.1,106.1,402.0
2020-04-03 05:03:00,106.5,106.5,106.1,106.1,753.0
2020-04-03 05:02:00,106.5,106.5,106.45,106.5,82.0
2020-04-03 05:01:00,106.55,107.1,106.45,106.55,199.0
2020-04-03 05:00:00,106.81,106.87,106.47,106.71,153.0
2020-04-03 04:59:00,106.4,106.8,106.4,106.55,105.0
2020-04-03 04:58:00,106.4,106.4,106.4,106.4,65.0
2020-04-03 04:57:00,106.75,106.75,106.4,106.4,71.0
2020-04-03 04:56:00,106.55,106.55,106.55,106.55,75.0
2020-04-03 04:55:00,106.6,106.6,106.55,106.55,66.0
2020-04-03 04:54:00,106.65,106.9,106.6,106.6,136.0
2020-04-03 04:53:00,107.0,107.0,106.6,106.65,566.0
2020-04-03 04:52:00,107.15,107.35,107.0,107.0,226.0
2020-04-03 04:51:00,107.2,107.25,107.15,107.15,178.0
2020-04-03 04:50:00,107.25,107.25,107.25,107.25,20.0
2020-04-03 04:49:00,107.5,107.5,107.3,107.3,196.0
2020-04-03 04:48:00,107.15,107.35,107.15,107.25,189.0
2020-04-03 04:47:00,107.1,107.4,107.1,107.15,27.0
2020-04-03 04:46:00,107.2,107.2,106.85,106.85,167.0
2020-04-03 04:45:00,106.7,106.8,106.7,106.8,321.0
2020-04-03 04:44:00,107.0,107.0,106.75,106.95,53.0
2020-04-03 04:43:00,107.55,107.75,107.0,107.15,331.0
2020-04-03 04:42:00,107.9,108.0,107.25,107.7,853.0
2020-04-03 04:41:00,108.0,108.0,107.9,108.0,216.0
2020-04-03 04:40:00,107.8,107.9,107.55,107.9,281.0
2020-04-03 04:39:00,107.4,107.8,107.4,107.8,220.0
2020-04-03 04:38:00,107.65,107.8,107.4,107.4,287.0
2020-04-03 04:37:00,107.1,107.8,107.1,107.75,578.0
2020-04-03 04:36:00,107.6,107.6,107.45,107.55,204.0
2020-04-03 04:35:00,107.0,107.8,107.0,107.8,817.0
2020-04-03 04:34:00,107.6,107.6,107.0,107.6,381.0
2020-04-03 04:33:00,107.6,107.6,107.5,107.6,213.0
2020-04-03 04:32:00,107.75,107.8,107.45,107.55,279.0
2020-04-03 04:31:00,107.25,107.55,106.8,107.55,225.0
2020-04-03 04:30:00,107.25,107.4,107.25,107.4,216.0
2020-04-03 04:29:00,107.1,107.25,106.8,107.25,325.0
2020-04-03 04:28:00,106.95,107.0,106.6,107.0,283.0
2020-04-03 04:27:00,106.95,107.0,106.7,106.95,291.0
2020-04-03 04:26:00,106.65,107.0,106.65,107.0,219.0
2020-04-03 04:25:00,106.95,107.0,106.95,107.0,228.0
2020-04-03 04:24:00,106.9,107.1,106.6,106.95,255.0
2020-04-03 04:23:00,106.85,107.0,106.7,107.0,211.0
2020-04-03 04:22:00,106.25,106.3,106.2,106.3,156.0
2020-04-03 04:21:00,106.75,106.75,106.5,106.5,28.0
2020-04-03 04:20:00,107.0,107.0,107.0,107.0,2.0
2020-04-03 04:19:00,107.3,107.3,107.3,107.3,0.0
2020-04-03 04:18:00,107.3,107.3,107.0,107.0,166.0
2020-04-03 04:17:00,107.15,107.15,106.85,107.15,170.0
2020-04-03 04:16:00,107.55,107.55,107.55,107.55,46.0
2020-04-03 04:15:00,107.45,107.45,107.4,107.4,171.0
2020-04-03 04:14:00,107.45,107.45,107.45,107.45,4.0
2020-04-03 04:13:00,107.55,107.55,107.55,107.55,51.0
2020-04-03 04:12:00,106.85,107.5,106.85,107.5,351.0
2020-04-03 04:11:00,106.75,107.2,106.75,107.2,14.0
2020-04-03 04:10:00,107.45,107.45,106.7,106.7,0.0
2020-04-03 04:09:00,107.6,107.75,107.5,107.5,1414.0
2020-04-03 04:08:00,107.2,107.45,107.2,107.45,52.0
2020-04-03 04:07:00,107.35,107.4,107.15,107.15,500.0
2020-04-03 04:05:00,107.2,107.4,106.7,107.4,377.0
2020-04-03 04:04:00,106.6,107.0,106.6,107.0,96.0
2020-04-03 04:03:00,107.15,107.2,107.0,107.0,394.0
2020-04-03 04:02:00,107.25,107.3,107.15,107.3,124.0
2020-04-03 04:01:00,107.1,107.1,107.1,107.1,0.0
2020-04-03 04:00:00,107.2,107.36,107.06,107.3,293.0
2020-04-03 03:59:00,107.6,107.6,107.1,107.2,1055.0
2020-04-03 03:58:00,107.35,107.6,107.2,107.5,436.0
2020-04-03 03:57:00,107.25,107.5,107.0,107.35,769.0
2020-04-03 03:56:00,106.5,107.1,106.5,107.05,1761.0
2020-04-03 03:55:00,106.35,106.8,106.15,106.8,836.0
2020-04-03 03:54:00,105.95,106.35,105.9,106.35,237.0
2020-04-03 03:53:00,105.55,106.0,105.55,106.0,762.0
2020-04-03 03:52:00,105.75,105.75,105.5,105.55,208.0
2020-04-03 03:51:00,105.05,105.8,105.05,105.8,673.0
2020-04-03 03:49:00,105.55,105.55,105.5,105.5,20.0
2020-04-03 03:48:00,105.75,105.75,105.25,105.6,63.0
2020-04-03 03:47:00,105.75,105.75,105.75,105.75,29.0
2020-04-03 03:46:00,105.5,105.5,105.5,105.5,20.0
2020-04-03 03:45:00,105.6,105.7,105.05,105.7,445.0
2020-04-03 03:44:00,105.6,105.6,105.6,105.6,7.0
2020-04-03 03:43:00,105.5,105.6,105.5,105.6,231.0
2020-04-03 03:42:00,105.4,105.4,105.4,105.4,53.0
2020-04-03 03:41:00,105.4,105.4,105.4,105.4,43.0
2020-04-03 03:40:00,105.4,105.4,105.4,105.4,7.0
2020-04-03 03:39:00,105.4,105.4,105.35,105.35,19.0
2020-04-03 03:37:00,105.05,105.05,105.05,105.05,24.0
2020-04-03 03:36:00,105.35,105.35,105.35,105.35,0.0
2020-04-03 03:32:00,104.8,104.8,104.8,104.8,63.0
2020-04-03 03:31:00,105.2,105.2,105.2,105.2,0.0
2020-04-03 03:30:00,104.8,104.8,104.8,104.8,14.0
2020-04-03 03:29:00,105.1,105.1,105.1,105.1,0.0
2020-04-03 03:28:00,105.15,105.15,105.15,105.15,0.0
2020-04-03 03:27:00,104.75,104.75,104.75,104.75,71.0
2020-04-03 03:26:00,104.95,105.0,104.95,105.0,464.0
2020-04-03 03:24:00,104.7,104.95,104.7,104.95,26.0
2020-04-03 03:21:00,105.0,105.0,105.0,105.0,214.0
2020-04-03 03:20:00,105.0,105.0,104.8,104.8,20.0
2020-04-03 03:19:00,105.3,105.3,104.8,104.8,539.0
2020-04-03 03:18:00,105.0,105.3,105.0,105.3,129.0
2020-04-03 03:17:00,105.35,105.35,105.35,105.35,79.0
2020-04-03 03:16:00,105.35,105.35,105.35,105.35,17.0
2020-04-03 03:12:00,105.4,105.45,105.1,105.45,279.0
2020-04-03 03:11:00,105.5,105.5,105.4,105.4,0.0
2020-04-03 03:09:00,105.5,105.5,105.5,105.5,238.0
2020-04-03 03:06:00,105.4,105.5,105.25,105.25,507.0
2020-04-03 03:05:00,105.15,105.3,105.15,105.3,300.0
2020-04-03 03:04:00,105.3,105.3,105.15,105.15,84.0
2020-04-03 03:03:00,105.15,105.15,105.15,105.15,0.0
2020-04-03 03:01:00,105.0,105.15,105.0,105.15,147.0
2020-04-03 02:59:00,105.2,105.2,105.0,105.15,121.0
2020-04-03 02:58:00,105.0,105.2,105.0,105.2,27.0
2020-04-03 02:56:00,105.2,105.2,105.2,105.2,6.0
2020-04-03 02:53:00,105.0,105.0,105.0,105.0,79.0
