date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,23.5,23.55,23.45,23.55,1071.0
2020-04-03 05:58:00,23.5,23.5,23.5,23.5,1173.0
2020-04-03 05:57:00,23.5,23.5,23.45,23.5,301.0
2020-04-03 05:56:00,23.5,23.5,23.45,23.5,943.0
2020-04-03 05:55:00,23.65,23.65,23.5,23.5,1413.0
2020-04-03 05:54:00,23.6,23.65,23.6,23.65,304.0
2020-04-03 05:53:00,23.65,23.65,23.6,23.6,668.0
2020-04-03 05:52:00,23.45,23.55,23.45,23.55,1951.0
2020-04-03 05:51:00,23.65,23.65,23.55,23.65,733.0
2020-04-03 05:50:00,23.7,23.7,23.6,23.6,808.0
2020-04-03 05:49:00,23.65,23.7,23.65,23.7,561.0
2020-04-03 05:48:00,23.65,23.7,23.5,23.65,563.0
2020-04-03 05:47:00,23.5,23.65,23.5,23.65,1269.0
2020-04-03 05:46:00,23.65,23.65,23.4,23.4,6238.0
2020-04-03 05:45:00,23.5,23.7,23.5,23.7,1297.0
2020-04-03 05:44:00,23.6,23.6,23.6,23.6,1339.0
2020-04-03 05:43:00,23.6,23.6,23.6,23.6,510.0
2020-04-03 05:42:00,23.6,23.6,23.6,23.6,374.0
2020-04-03 05:41:00,23.5,23.6,23.5,23.6,1284.0
2020-04-03 05:39:00,23.5,23.55,23.5,23.55,255.0
2020-04-03 05:38:00,23.5,23.5,23.5,23.5,212.0
2020-04-03 05:37:00,23.6,23.6,23.5,23.6,3258.0
2020-04-03 05:36:00,23.55,23.65,23.55,23.6,4583.0
2020-04-03 05:35:00,23.6,23.6,23.55,23.55,2969.0
2020-04-03 05:34:00,23.65,23.65,23.65,23.65,1471.0
2020-04-03 05:32:00,23.6,23.6,23.6,23.6,0.0
2020-04-03 05:31:00,23.6,23.6,23.6,23.6,629.0
2020-04-03 05:30:00,23.65,23.65,23.65,23.65,81.0
2020-04-03 05:28:00,23.65,23.65,23.65,23.65,0.0
2020-04-03 05:27:00,23.65,23.65,23.65,23.65,289.0
2020-04-03 05:24:00,23.65,23.65,23.65,23.65,669.0
2020-04-03 05:20:00,23.6,23.65,23.6,23.65,306.0
2020-04-03 05:19:00,23.65,23.65,23.65,23.65,0.0
2020-04-03 05:18:00,23.65,23.65,23.6,23.65,1076.0
2020-04-03 05:17:00,23.65,23.65,23.6,23.6,3711.0
2020-04-03 05:16:00,23.65,23.7,23.65,23.7,535.0
2020-04-03 05:15:00,23.65,23.7,23.65,23.7,2124.0
2020-04-03 05:14:00,23.7,23.7,23.7,23.7,851.0
2020-04-03 05:12:00,23.7,23.7,23.7,23.7,339.0
2020-04-03 05:11:00,23.65,23.65,23.65,23.65,0.0
2020-04-03 05:10:00,23.65,23.65,23.65,23.65,136.0
2020-04-03 05:09:00,23.65,23.65,23.65,23.65,176.0
2020-04-03 05:08:00,23.65,23.65,23.65,23.65,351.0
2020-04-03 05:06:00,23.7,23.7,23.7,23.7,1265.0
2020-04-03 05:05:00,23.7,23.7,23.7,23.7,0.0
2020-04-03 05:03:00,23.65,23.65,23.65,23.65,339.0
2020-04-03 05:02:00,23.65,23.65,23.65,23.65,0.0
2020-04-03 05:01:00,23.65,23.7,23.6,23.6,53.0
2020-04-03 04:58:00,23.7,23.7,23.65,23.65,476.0
2020-04-03 04:57:00,23.7,23.7,23.7,23.7,0.0
2020-04-03 04:56:00,23.7,23.7,23.7,23.7,306.0
2020-04-03 04:55:00,23.7,23.7,23.7,23.7,85.0
2020-04-03 04:54:00,23.7,23.7,23.65,23.65,508.0
2020-04-03 04:53:00,23.7,23.7,23.7,23.7,14.0
2020-04-03 04:52:00,23.6,23.6,23.6,23.6,0.0
2020-04-03 04:51:00,23.65,23.65,23.65,23.65,107.0
2020-04-03 04:50:00,23.7,23.7,23.6,23.6,0.0
2020-04-03 04:49:00,23.65,23.65,23.65,23.65,423.0
2020-04-03 04:48:00,23.65,23.65,23.65,23.65,81.0
2020-04-03 04:47:00,23.65,23.65,23.65,23.65,108.0
2020-04-03 04:46:00,23.7,23.7,23.7,23.7,162.0
2020-04-03 04:45:00,23.65,23.65,23.65,23.65,28.0
2020-04-03 04:43:00,23.7,23.7,23.7,23.7,108.0
2020-04-03 04:42:00,23.65,23.7,23.65,23.7,98.0
2020-04-03 04:41:00,23.9,23.9,23.8,23.8,7209.0
2020-04-03 04:40:00,23.75,23.75,23.75,23.75,311.0
2020-04-03 04:39:00,23.65,23.65,23.65,23.65,107.0
2020-04-03 04:38:00,23.65,23.65,23.65,23.65,85.0
2020-04-03 04:37:00,23.65,23.65,23.65,23.65,0.0
2020-04-03 04:36:00,23.7,23.7,23.7,23.7,1697.0
2020-04-03 04:35:00,23.75,23.75,23.75,23.75,0.0
2020-04-03 04:34:00,23.65,23.75,23.65,23.75,664.0
2020-04-03 04:31:00,23.65,23.65,23.65,23.65,38.0
2020-04-03 04:30:00,23.7,23.7,23.7,23.7,127.0
2020-04-03 04:29:00,23.7,23.7,23.7,23.7,93.0
2020-04-03 04:28:00,23.7,23.75,23.7,23.7,3162.0
2020-04-03 04:27:00,23.75,23.75,23.75,23.75,0.0
2020-04-03 04:26:00,23.7,23.7,23.7,23.7,6458.0
2020-04-03 04:25:00,23.75,23.75,23.7,23.7,998.0
2020-04-03 04:24:00,23.75,23.75,23.7,23.7,61.0
2020-04-03 04:23:00,23.7,23.7,23.7,23.7,339.0
2020-04-03 04:22:00,23.75,23.75,23.7,23.7,0.0
2020-04-03 04:21:00,23.8,23.8,23.75,23.75,1020.0
2020-04-03 04:20:00,23.8,23.8,23.8,23.8,0.0
2020-04-03 04:19:00,23.8,23.8,23.8,23.8,640.0
2020-04-03 04:18:00,23.75,23.8,23.75,23.8,856.0
2020-04-03 04:17:00,23.85,23.85,23.75,23.75,3934.0
2020-04-03 04:16:00,23.75,23.75,23.75,23.75,56.0
2020-04-03 04:15:00,23.8,23.8,23.75,23.8,1984.0
2020-04-03 04:14:00,23.8,23.8,23.75,23.75,1031.0
2020-04-03 04:13:00,23.8,23.8,23.75,23.8,1609.0
2020-04-03 04:12:00,23.8,23.8,23.8,23.8,1866.0
2020-04-03 04:11:00,23.8,23.8,23.8,23.8,4669.0
2020-04-03 04:10:00,23.8,23.8,23.7,23.8,22.0
2020-04-03 04:09:00,23.8,23.8,23.75,23.8,6465.0
