date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,640.3,649.95,632.05,632.05,6745.0
2020-04-03 05:58:00,636.8,643.0,636.25,643.0,2787.0
2020-04-03 05:57:00,633.05,636.9,633.05,636.9,806.0
2020-04-03 05:56:00,631.95,633.0,630.2,633.0,963.0
2020-04-03 05:55:00,632.1,632.95,630.05,632.0,387.0
2020-04-03 05:54:00,632.7,637.0,630.05,632.1,1845.0
2020-04-03 05:53:00,623.0,634.7,622.5,632.4,7455.0
2020-04-03 05:52:00,623.8,625.2,621.55,623.2,660.0
2020-04-03 05:51:00,621.3,624.75,621.3,623.65,496.0
2020-04-03 05:50:00,624.7,626.8,623.45,625.3,404.0
2020-04-03 05:49:00,626.0,627.5,624.9,627.0,734.0
2020-04-03 05:48:00,622.6,626.0,622.55,626.0,731.0
2020-04-03 05:47:00,628.35,628.35,619.0,622.15,3043.0
2020-04-03 05:46:00,634.2048,640.1688,626.2345,628.4529,3148.0
2020-04-03 05:45:00,629.0,634.0,627.95,634.0,2773.0
2020-04-03 05:44:00,629.5,629.8,628.05,629.0,916.0
2020-04-03 05:43:00,627.95,629.95,626.05,629.5,1391.0
2020-04-03 05:42:00,632.5,632.5,625.5,627.95,2321.0
2020-04-03 05:41:00,631.95,632.6,630.8,632.5,941.0
2020-04-03 05:40:00,632.95,632.95,630.55,631.1,1462.0
2020-04-03 05:39:00,628.7,633.0,627.8,632.95,2909.0
2020-04-03 05:38:00,629.4,629.4,627.35,628.15,573.0
2020-04-03 05:37:00,628.0,630.0,627.2,629.0,1203.0
2020-04-03 05:36:00,627.95,629.95,626.15,629.55,661.0
2020-04-03 05:35:00,629.75,629.95,626.75,627.9,1088.0
2020-04-03 05:34:00,627.0,629.85,626.75,629.3,2408.0
2020-04-03 05:33:00,624.0,627.0,623.15,627.0,1083.0
2020-04-03 05:32:00,623.7,624.7,622.2,623.6,442.0
2020-04-03 05:31:00,621.8,624.7,621.5,624.7,481.0
2020-04-03 05:30:00,623.4,623.5,620.5,621.75,285.0
2020-04-03 05:29:00,620.45,623.95,620.0,622.2,965.0
2020-04-03 05:28:00,622.2,624.8,621.7,621.95,422.0
2020-04-03 05:27:00,626.0,627.0,622.15,625.0,2142.0
2020-04-03 05:26:00,624.0,626.0,622.0,626.0,1538.0
2020-04-03 05:25:00,617.45,625.0,615.35,623.9,1790.0
2020-04-03 05:24:00,611.45,617.4,610.7,615.25,2047.0
2020-04-03 05:23:00,619.0,619.0,606.0,611.45,3779.0
2020-04-03 05:22:00,625.0,625.0,617.95,618.45,6805.0
