date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,217.0,217.0,216.3,216.3,139.0
2020-04-03 05:58:00,217.0,217.0,217.0,217.0,69.0
2020-04-03 05:57:00,216.75,216.75,216.75,216.75,0.0
2020-04-03 05:56:00,216.75,216.75,215.5,216.75,113.0
2020-04-03 05:55:00,216.95,216.95,216.95,216.95,49.0
2020-04-03 05:54:00,216.0,216.95,215.95,216.9,1727.0
2020-04-03 05:53:00,215.0,215.0,215.0,215.0,169.0
2020-04-03 05:52:00,216.0,216.0,215.1,215.1,456.0
2020-04-03 05:51:00,216.0,216.0,216.0,216.0,571.0
2020-04-03 05:50:00,216.0,216.0,216.0,216.0,53.0
2020-04-03 05:49:00,216.0,216.0,216.0,216.0,222.0
2020-04-03 05:48:00,216.0,216.0,216.0,216.0,511.0
2020-04-03 05:47:00,216.0,216.0,215.9,215.9,78.0
2020-04-03 05:46:00,216.0,216.0,216.0,216.0,345.0
2020-04-03 05:45:00,216.0,216.0,216.0,216.0,54.0
2020-04-03 05:44:00,216.0,217.2,216.0,216.0,657.0
2020-04-03 05:43:00,216.5,216.5,216.0,216.0,607.0
2020-04-03 05:42:00,216.05,216.55,216.05,216.5,776.0
2020-04-03 05:41:00,217.0,217.0,216.05,216.05,238.0
2020-04-03 05:40:00,217.0,217.0,216.75,217.0,208.0
2020-04-03 05:39:00,216.75,217.0,216.75,217.0,68.0
2020-04-03 05:38:00,217.2,217.2,217.2,217.2,21.0
2020-04-03 05:36:00,217.0,217.2,217.0,217.2,0.0
2020-04-03 05:35:00,216.95,217.0,216.95,217.0,182.0
2020-04-03 05:34:00,217.0,217.0,217.0,217.0,15.0
2020-04-03 05:33:00,217.7,217.7,217.0,217.45,87.0
2020-04-03 05:32:00,217.7,217.7,217.7,217.7,0.0
2020-04-03 05:31:00,217.0,217.0,217.0,217.0,943.0
2020-04-03 05:30:00,217.0,217.05,217.0,217.0,207.0
2020-04-03 05:29:00,217.75,217.75,217.75,217.75,30.0
2020-04-03 05:28:00,217.95,217.95,216.75,216.75,28.0
2020-04-03 05:27:00,217.95,217.95,217.0,217.0,122.0
2020-04-03 05:24:00,217.75,217.75,216.95,216.95,36.0
2020-04-03 05:21:00,217.8,217.8,217.75,217.75,190.0
2020-04-03 05:18:00,217.75,217.75,217.75,217.75,124.0
2020-04-03 05:16:00,217.95,217.95,217.95,217.95,11.0
2020-04-03 05:15:00,216.95,216.95,216.5,216.5,62.0
2020-04-03 05:14:00,216.85,216.85,216.85,216.85,0.0
2020-04-03 05:13:00,216.5,216.75,216.5,216.5,137.0
2020-04-03 05:12:00,216.85,216.85,216.85,216.85,1.0
2020-04-03 05:11:00,215.45,216.95,215.45,216.55,141.0
2020-04-03 05:10:00,215.5,215.5,215.4,215.4,16.0
2020-04-03 05:09:00,215.4,215.8,215.4,215.4,26.0
2020-04-03 05:08:00,215.45,215.45,215.0,215.0,285.0
2020-04-03 05:07:00,216.4,216.4,215.5,215.5,213.0
2020-04-03 05:06:00,216.9,217.45,216.45,217.0,904.0
2020-04-03 05:05:00,216.35,216.5,216.35,216.5,241.0
2020-04-03 05:04:00,216.45,216.9,216.0,216.35,748.0
2020-04-03 05:03:00,216.5,216.8,216.25,216.8,933.0
2020-04-03 05:02:00,216.6,216.6,216.25,216.25,115.0
2020-04-03 05:01:00,216.95,216.95,216.6,216.6,39.0
2020-04-03 05:00:00,217.0,217.0,216.95,216.95,153.0
2020-04-03 04:59:00,216.95,217.0,216.95,216.95,223.0
2020-04-03 04:58:00,216.95,216.95,216.95,216.95,73.0
