date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,59.7,59.9,59.4,59.45,4478.0
2020-04-03 05:58:00,59.35,59.7,59.3,59.7,6150.0
2020-04-03 05:57:00,59.35,59.35,59.35,59.35,1652.0
2020-04-03 05:56:00,59.35,59.35,59.3,59.35,1351.0
2020-04-03 05:55:00,59.35,59.35,59.3,59.35,4522.0
2020-04-03 05:54:00,59.35,59.35,59.3,59.35,2641.0
2020-04-03 05:53:00,59.4,59.4,59.3,59.35,1388.0
2020-04-03 05:52:00,59.4,59.4,59.35,59.4,2628.0
2020-04-03 05:51:00,59.45,59.45,59.3,59.4,3094.0
2020-04-03 05:50:00,59.35,59.45,59.25,59.4,8860.0
2020-04-03 05:49:00,59.45,59.45,59.3,59.35,623.0
2020-04-03 05:48:00,59.45,59.45,59.35,59.45,730.0
2020-04-03 05:47:00,59.55,59.55,59.4,59.45,460.0
2020-04-03 05:46:00,59.55,59.65,59.4,59.6,1463.0
2020-04-03 05:45:00,59.55,59.6,59.3,59.55,2751.0
2020-04-03 05:44:00,59.65,59.75,59.4,59.6,1546.0
2020-04-03 05:43:00,59.6,59.75,59.4,59.75,2000.0
2020-04-03 05:42:00,59.7,59.7,59.5,59.6,1439.0
2020-04-03 05:41:00,59.65,59.7,59.5,59.7,1399.0
2020-04-03 05:40:00,59.7,59.7,59.5,59.65,508.0
2020-04-03 05:39:00,59.6,59.7,59.35,59.7,8156.0
2020-04-03 05:38:00,59.5,59.6,59.45,59.45,5096.0
2020-04-03 05:37:00,59.5,59.5,59.4,59.5,1197.0
2020-04-03 05:36:00,59.45,59.5,59.4,59.5,855.0
2020-04-03 05:35:00,59.45,59.45,59.4,59.45,1333.0
2020-04-03 05:34:00,59.4,59.45,59.4,59.45,1172.0
2020-04-03 05:33:00,59.5,59.5,59.3,59.4,1076.0
2020-04-03 05:32:00,59.35,59.5,59.3,59.5,1115.0
2020-04-03 05:31:00,59.3,59.4,59.3,59.4,1343.0
2020-04-03 05:30:00,59.4,59.4,59.3,59.3,4628.0
2020-04-03 05:29:00,59.5,59.5,59.3,59.5,487.0
2020-04-03 05:28:00,59.4,59.5,59.4,59.5,860.0
2020-04-03 05:27:00,59.4,59.5,59.3,59.3,1993.0
2020-04-03 05:26:00,59.45,59.45,59.35,59.35,440.0
2020-04-03 05:25:00,59.3,59.45,59.3,59.3,0.0
2020-04-03 05:24:00,59.35,59.35,59.35,59.35,715.0
2020-04-03 05:23:00,59.4,59.4,59.3,59.3,633.0
2020-04-03 05:22:00,59.3,59.5,59.3,59.4,491.0
2020-04-03 05:21:00,59.3,59.5,59.3,59.45,1348.0
2020-04-03 05:20:00,59.3,59.3,59.3,59.3,393.0
2020-04-03 05:19:00,59.4,59.4,59.25,59.3,1592.0
2020-04-03 05:18:00,59.5,59.5,59.25,59.4,4465.0
2020-04-03 05:17:00,59.3,59.4,59.3,59.4,3910.0
2020-04-03 05:16:00,59.3,59.35,59.3,59.3,1305.0
2020-04-03 05:15:00,59.3,59.3,59.3,59.3,95.0
2020-04-03 05:14:00,59.35,59.35,59.3,59.3,494.0
2020-04-03 05:13:00,59.35,59.35,59.35,59.35,215.0
2020-04-03 05:12:00,59.3,59.35,59.3,59.35,622.0
2020-04-03 05:11:00,59.25,59.3,59.25,59.25,846.0
2020-04-03 05:10:00,59.35,59.35,59.25,59.25,838.0
2020-04-03 05:09:00,59.4,59.5,59.25,59.5,993.0
2020-04-03 05:08:00,59.3,59.5,59.3,59.3,430.0
2020-04-03 05:07:00,59.3,59.5,59.3,59.3,595.0
2020-04-03 05:06:00,59.25,59.4,59.25,59.3,1045.0
2020-04-03 05:05:00,59.3,59.35,59.25,59.25,246.0
2020-04-03 05:04:00,59.25,59.3,59.25,59.3,12965.0
2020-04-03 05:03:00,59.35,59.35,59.25,59.25,938.0
2020-04-03 05:02:00,59.1,59.35,59.1,59.3,4318.0
2020-04-03 05:01:00,59.15,59.2,59.1,59.1,547.0
2020-04-03 05:00:00,59.25,59.25,59.2,59.2,345.0
2020-04-03 04:59:00,59.2,59.25,59.1,59.15,306.0
