date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,41.9,41.9,41.9,41.9,1422.0
2020-04-03 05:58:00,41.9,41.9,41.9,41.9,7763.0
2020-04-03 05:57:00,41.9,41.9,41.9,41.9,39.0
2020-04-03 05:56:00,41.9,41.9,41.9,41.9,2829.0
2020-04-03 05:55:00,41.9,41.9,41.9,41.9,811.0
2020-04-03 05:54:00,41.9,41.9,41.9,41.9,1578.0
2020-04-03 05:53:00,41.9,41.9,41.9,41.9,1452.0
2020-04-03 05:52:00,41.9,41.9,41.9,41.9,663.0
2020-04-03 05:51:00,41.9,41.9,41.9,41.9,170.0
2020-04-03 05:50:00,41.9,41.9,41.9,41.9,187.0
2020-04-03 05:49:00,41.9,41.9,41.9,41.9,598.0
2020-04-03 05:48:00,41.9,41.9,41.9,41.9,1049.0
2020-04-03 05:47:00,41.9,41.9,41.9,41.9,0.0
2020-04-03 05:46:00,41.9,41.9,41.9,41.9,1560.0
2020-04-03 05:45:00,41.9,41.9,41.9,41.9,61.0
2020-04-03 05:44:00,41.9,41.9,41.9,41.9,2452.0
2020-04-03 05:43:00,41.9,41.9,41.9,41.9,256.0
2020-04-03 05:42:00,41.9,41.9,41.9,41.9,421.0
2020-04-03 05:41:00,41.9,41.9,41.9,41.9,345.0
2020-04-03 05:40:00,41.9,41.9,41.9,41.9,56.0
2020-04-03 05:39:00,41.9,41.9,41.9,41.9,46.0
2020-04-03 05:38:00,41.9,41.9,41.9,41.9,600.0
2020-04-03 05:37:00,41.9,41.9,41.9,41.9,293.0
2020-04-03 05:36:00,41.9,41.9,41.9,41.9,480.0
2020-04-03 05:35:00,41.9,41.9,41.9,41.9,0.0
2020-04-03 05:34:00,41.9,41.9,41.9,41.9,1278.0
2020-04-03 05:33:00,41.9,41.9,41.9,41.9,554.0
2020-04-03 05:32:00,41.9,41.9,41.9,41.9,464.0
2020-04-03 05:31:00,41.9,41.9,41.9,41.9,42.0
2020-04-03 05:30:00,41.9,41.9,41.9,41.9,0.0
2020-04-03 05:29:00,41.9,41.9,41.9,41.9,450.0
2020-04-03 05:28:00,41.9,41.9,41.9,41.9,0.0
2020-04-03 05:26:00,41.9,41.9,41.9,41.9,175.0
2020-04-03 05:25:00,41.9,41.9,41.9,41.9,3450.0
2020-04-03 05:24:00,41.9,41.9,41.9,41.9,52.0
2020-04-03 05:23:00,41.9,41.9,41.9,41.9,436.0
