date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,189.8,189.8,188.8,189.3,260.0
2020-04-03 05:58:00,189.9,189.9,189.9,189.9,75.0
2020-04-03 05:57:00,190.0,190.0,188.95,189.95,153.0
2020-04-03 05:56:00,190.0,190.0,190.0,190.0,520.0
2020-04-03 05:55:00,190.0,190.0,188.75,188.8,143.0
2020-04-03 05:54:00,189.85,189.85,188.85,188.85,83.0
2020-04-03 05:53:00,189.85,190.0,189.85,189.85,2040.0
2020-04-03 05:52:00,188.9,188.9,188.75,188.9,249.0
2020-04-03 05:51:00,188.75,188.9,188.75,188.9,40.0
2020-04-03 05:49:00,188.75,188.75,188.65,188.65,217.0
2020-04-03 05:48:00,189.35,189.35,188.65,189.35,75.0
2020-04-03 05:47:00,189.2,189.2,188.6,188.6,44.0
2020-04-03 05:46:00,189.45,189.45,188.5,188.5,43.0
2020-04-03 05:45:00,188.75,189.2,188.35,188.35,88.0
2020-04-03 05:44:00,188.15,188.15,188.15,188.15,32.0
2020-04-03 05:43:00,188.15,188.75,188.15,188.75,11.0
2020-04-03 05:42:00,188.75,188.75,188.75,188.75,8.0
2020-04-03 05:41:00,188.2,188.2,188.2,188.2,0.0
2020-04-03 05:40:00,188.75,188.75,188.75,188.75,21.0
2020-04-03 05:38:00,188.75,188.75,188.75,188.75,34.0
2020-04-03 05:37:00,187.9,188.7,187.65,188.7,170.0
2020-04-03 05:36:00,188.05,188.25,188.0,188.1,107.0
2020-04-03 05:35:00,188.3,188.3,188.3,188.3,0.0
2020-04-03 05:34:00,188.9,188.9,188.05,188.05,147.0
2020-04-03 05:33:00,188.95,188.95,188.2,188.2,0.0
2020-04-03 05:32:00,187.85,188.35,187.85,188.35,499.0
2020-04-03 05:31:00,187.6,187.85,187.6,187.85,398.0
2020-04-03 05:30:00,188.05,188.45,188.0,188.0,74.0
2020-04-03 05:29:00,188.0,188.95,188.0,188.95,68.0
2020-04-03 05:28:00,188.65,188.65,188.0,188.0,216.0
2020-04-03 05:27:00,188.75,188.75,188.75,188.75,13.0
2020-04-03 05:26:00,188.4,188.7,188.0,188.7,25.0
2020-04-03 05:25:00,188.3,188.3,188.3,188.3,167.0
2020-04-03 05:24:00,188.5,188.75,188.5,188.75,76.0
2020-04-03 05:23:00,188.8,189.0,188.8,189.0,92.0
2020-04-03 05:21:00,189.7,189.7,189.7,189.7,0.0
2020-04-03 05:19:00,189.85,189.85,189.85,189.85,37.0
2020-04-03 05:18:00,188.5,188.5,188.5,188.5,7.0
2020-04-03 05:17:00,188.0,190.0,188.0,189.95,502.0
2020-04-03 05:16:00,187.0,187.95,187.0,187.95,128.0
2020-04-03 05:15:00,187.0,187.0,187.0,187.0,0.0
2020-04-03 05:14:00,187.0,187.0,186.5,186.95,105.0
2020-04-03 05:13:00,186.9,186.9,186.9,186.9,165.0
2020-04-03 05:11:00,186.95,186.95,186.25,186.9,45.0
2020-04-03 05:10:00,186.1,186.2,186.1,186.2,36.0
2020-04-03 05:09:00,186.95,186.95,186.05,186.1,73.0
2020-04-03 05:08:00,186.15,186.4,186.0,186.0,39.0
2020-04-03 05:07:00,186.1,186.5,186.05,186.15,76.0
2020-04-03 05:06:00,186.95,186.95,186.0,186.1,529.0
2020-04-03 05:05:00,187.55,188.0,187.3,187.3,60.0
2020-04-03 05:04:00,187.3,188.45,187.3,187.85,250.0
2020-04-03 05:03:00,187.85,187.85,187.3,187.3,51.0
2020-04-03 05:02:00,187.25,187.85,187.25,187.3,47.0
2020-04-03 05:01:00,188.2,188.2,187.15,187.45,96.0
2020-04-03 05:00:00,187.5,187.95,187.45,187.45,52.0
2020-04-03 04:59:00,188.3,188.3,187.5,187.5,277.0
2020-04-03 04:58:00,188.25,188.8,188.25,188.3,48.0
2020-04-03 04:57:00,188.4,189.1,188.25,188.25,67.0
2020-04-03 04:56:00,188.2,188.25,188.2,188.2,40.0
2020-04-03 04:55:00,188.25,188.9,188.2,188.2,175.0
2020-04-03 04:54:00,188.3,188.9,188.3,188.9,98.0
2020-04-03 04:53:00,188.25,188.3,188.25,188.3,34.0
2020-04-03 04:52:00,189.05,189.05,188.2,188.2,141.0
