date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,2710.0,2716.25,2709.5,2716.25,8.0
2020-04-03 05:58:00,2717.8999,2717.8999,2702.0,2702.0,45.0
2020-04-03 05:57:00,2718.0,2745.25,2710.05,2717.8999,323.0
2020-04-03 05:56:00,2720.0,2720.0,2718.0,2720.0,51.0
2020-04-03 05:55:00,2718.0,2718.0,2718.0,2718.0,215.0
2020-04-03 05:54:00,2717.95,2717.95,2703.0,2715.0,55.0
2020-04-03 05:53:00,2713.1499,2717.8999,2713.1499,2717.8999,28.0
2020-04-03 05:52:00,2715.1001,2715.1001,2702.05,2709.5,40.0
2020-04-03 05:51:00,2716.8999,2717.8999,2716.8999,2717.8999,37.0
2020-04-03 05:50:00,2716.95,2716.95,2716.95,2716.95,5.0
2020-04-03 05:49:00,2713.1499,2713.1499,2713.1499,2713.1499,0.0
2020-04-03 05:47:00,2717.8999,2717.8999,2702.5,2707.55,111.0
2020-04-03 05:46:00,2717.8999,2717.8999,2717.8999,2717.8999,13.0
2020-04-03 05:45:00,2717.95,2717.95,2707.75,2717.3501,67.0
2020-04-03 05:44:00,2717.8501,2717.95,2706.1499,2717.8,31.0
2020-04-03 05:43:00,2710.0,2717.95,2710.0,2717.6499,9.0
2020-04-03 05:42:00,2714.1499,2714.1499,2709.95,2709.95,11.0
2020-04-03 05:41:00,2718.95,2720.0,2718.95,2720.0,6.0
2020-04-03 05:40:00,2718.95,2718.95,2718.95,2718.95,18.0
2020-04-03 05:37:00,2718.95,2718.95,2718.95,2718.95,9.0
2020-04-03 05:34:00,2715.2,2715.2,2715.2,2715.2,5.0
2020-04-03 05:32:00,2706.8,2707.05,2702.2,2702.2,5.0
2020-04-03 05:29:00,2718.95,2718.95,2718.95,2718.95,9.0
2020-04-03 05:26:00,2718.95,2718.95,2718.95,2718.95,22.0
2020-04-03 05:24:00,2708.8501,2708.8501,2708.8501,2708.8501,5.0
2020-04-03 05:22:00,2700.0,2707.8999,2700.0,2707.8501,11.0
2020-04-03 05:20:00,2702.0,2702.0,2700.0,2700.0,41.0
2020-04-03 05:18:00,2712.55,2712.55,2702.1001,2702.1001,21.0
2020-04-03 05:17:00,2720.0,2720.0,2714.5,2714.5,28.0
2020-04-03 05:16:00,2720.0,2720.0,2720.0,2720.0,0.0
2020-04-03 05:14:00,2725.95,2725.95,2720.0,2720.0,84.0
2020-04-03 05:13:00,2720.0,2720.0,2708.3501,2708.3501,5.0
2020-04-03 05:11:00,2722.95,2722.95,2722.95,2722.95,3.0
2020-04-03 05:09:00,2710.7,2710.7,2710.7,2710.7,0.0
2020-04-03 05:05:00,2710.7,2710.7,2702.1001,2702.1001,39.0
2020-04-03 04:59:00,2710.0,2710.0,2710.0,2710.0,0.0
2020-04-03 04:57:00,2720.0,2720.0,2720.0,2720.0,27.0
2020-04-03 04:54:00,2719.8,2719.8,2719.7,2719.7,31.0
2020-04-03 04:51:00,2712.8999,2712.8999,2712.8999,2712.8999,0.0
2020-04-03 04:50:00,2700.0,2700.0,2700.0,2700.0,6.0
2020-04-03 04:43:00,2705.55,2705.55,2705.55,2705.55,5.0
2020-04-03 04:42:00,2719.7,2719.7,2719.7,2719.7,0.0
2020-04-03 04:40:00,2715.25,2715.25,2715.25,2715.25,1.0
2020-04-03 04:36:00,2703.0,2703.0,2703.0,2703.0,3.0
2020-04-03 04:35:00,2715.55,2715.55,2705.55,2705.55,5.0
2020-04-03 04:33:00,2708.3999,2708.3999,2708.3999,2708.3999,16.0
2020-04-03 04:32:00,2717.0,2717.0,2709.05,2709.05,13.0
2020-04-03 04:28:00,2714.0,2717.7,2714.0,2714.5,38.0
2020-04-03 04:27:00,2717.3501,2717.3501,2714.1499,2714.1499,17.0
2020-04-03 04:26:00,2715.05,2715.05,2711.0,2711.0,64.0
2020-04-03 04:22:00,2719.6499,2719.6499,2719.6499,2719.6499,7.0
2020-04-03 04:21:00,2715.05,2715.05,2713.5,2713.5,7.0
2020-04-03 04:20:00,2718.95,2719.0,2715.0,2715.0,28.0
2020-04-03 04:19:00,2704.8501,2719.8999,2704.8501,2712.25,2.0
2020-04-03 04:18:00,2704.95,2704.95,2692.0,2704.75,134.0
2020-04-03 04:17:00,2702.1499,2702.1499,2702.1499,2702.1499,0.0
2020-04-03 04:16:00,2716.6001,2716.6001,2716.6001,2716.6001,0.0
2020-04-03 04:15:00,2726.55,2740.45,2703.0,2705.6001,249.0
2020-04-03 04:14:00,2705.75,2712.95,2705.75,2706.05,75.0
2020-04-03 04:13:00,2720.0,2720.2,2707.8999,2707.8999,179.0
2020-04-03 04:12:00,2713.7,2720.0,2710.0,2717.0,104.0
2020-04-03 04:11:00,2719.0,2719.0,2719.0,2719.0,0.0
2020-04-03 04:09:00,2700.5,2718.75,2700.5,2718.75,34.0
2020-04-03 04:08:00,2700.95,2700.95,2692.05,2700.0,141.0
2020-04-03 04:07:00,2695.2,2703.0,2695.2,2695.3501,5.0
2020-04-03 04:06:00,2699.8501,2700.0,2691.6001,2699.8999,65.0
2020-04-03 04:05:00,2720.1499,2720.1499,2691.1001,2695.1499,213.0
2020-04-03 04:04:00,2699.05,2700.25,2695.1499,2695.1499,14.0
2020-04-03 04:03:00,2710.75,2710.75,2701.0,2701.0,3.0
2020-04-03 04:02:00,2720.0,2720.0,2709.8999,2709.8999,84.0
