date,1. open,2. high,3. low,4. close,5. volume
2020-04-03 05:59:00,600.55,600.55,599.55,600.55,266.0
2020-04-03 05:58:00,600.5,600.9,599.55,599.6,663.0
2020-04-03 05:57:00,600.9,600.9,600.15,600.2,131.0
2020-04-03 05:56:00,600.7,600.9,600.0,600.85,130.0
2020-04-03 05:55:00,600.65,600.9,599.85,600.0,364.0
2020-04-03 05:54:00,600.65,600.7,599.55,600.3,3093.0
2020-04-03 05:53:00,601.0,601.4,599.65,600.5,938.0
2020-04-03 05:52:00,600.0,601.4,599.55,601.0,1448.0
2020-04-03 05:51:00,601.0,601.0,600.75,601.0,324.0
2020-04-03 05:50:00,601.15,601.75,600.75,601.0,524.0
2020-04-03 05:49:00,601.5,601.75,601.25,601.5,1028.0
2020-04-03 05:48:00,601.1,601.5,601.1,601.5,953.0
2020-04-03 05:47:00,601.4,601.45,601.0,601.45,393.0
2020-04-03 05:46:00,600.75,601.4,600.75,601.0,40.0
2020-04-03 05:45:00,601.0,601.0,600.75,600.75,843.0
2020-04-03 05:44:00,600.85,601.0,600.75,600.9,545.0
2020-04-03 05:43:00,600.95,601.0,600.75,600.9,460.0
2020-04-03 05:42:00,600.9,600.95,600.7,600.95,536.0
2020-04-03 05:41:00,600.65,600.95,600.1,600.85,188.0
2020-04-03 05:40:00,600.2,600.9,599.7,600.9,449.0
2020-04-03 05:39:00,600.4,600.7,599.5,600.2,1590.0
2020-04-03 05:38:00,600.5,600.75,600.0,600.0,403.0
2020-04-03 05:37:00,600.45,600.95,600.0,600.3,385.0
2020-04-03 05:36:00,600.85,600.95,600.4,600.95,184.0
2020-04-03 05:35:00,600.65,600.95,600.65,600.7,279.0
2020-04-03 05:34:00,600.65,600.95,600.35,600.9,178.0
2020-04-03 05:33:00,599.95,600.9,599.95,600.9,395.0
2020-04-03 05:32:00,600.55,600.9,599.6,599.6,415.0
2020-04-03 05:31:00,600.25,601.0,600.15,600.95,166.0
2020-04-03 05:30:00,601.0,601.0,600.05,600.1,302.0
2020-04-03 05:29:00,600.7,601.0,599.55,601.0,234.0
2020-04-03 05:28:00,600.75,600.75,600.05,600.65,177.0
2020-04-03 05:27:00,600.3,600.75,599.5,600.0,399.0
2020-04-03 05:26:00,599.25,600.55,599.25,599.55,555.0
2020-04-03 05:25:00,599.1,599.85,598.7,599.45,207.0
2020-04-03 05:24:00,599.6,600.0,598.2,599.45,291.0
2020-04-03 05:23:00,599.4,600.0,599.05,600.0,125.0
2020-04-03 05:22:00,599.9,600.0,599.0,600.0,593.0
2020-04-03 05:21:00,600.75,600.75,599.55,600.0,340.0
2020-04-03 05:20:00,600.0,600.75,600.0,600.75,158.0
2020-04-03 05:19:00,600.0,600.0,599.95,600.0,407.0
2020-04-03 05:18:00,599.6,600.0,599.6,599.8,150.0
2020-04-03 05:17:00,599.6,600.0,599.6,600.0,385.0
2020-04-03 05:16:00,599.45,600.0,599.45,600.0,266.0
2020-04-03 05:15:00,599.55,600.0,599.2,600.0,292.0
2020-04-03 05:14:00,599.6,600.0,599.3,600.0,2469.0
2020-04-03 05:13:00,598.9,599.85,598.4,599.6,164.0
2020-04-03 05:12:00,599.15,599.5,598.4,599.4,376.0
2020-04-03 05:11:00,599.9,599.9,598.4,598.4,657.0
2020-04-03 05:10:00,599.9,600.0,599.5,599.55,227.0
2020-04-03 05:09:00,598.5,599.95,598.5,599.95,358.0
